910006	MPChange	Buff	True	perc	0	2	0.01	Благословение Элину			Повышает максимальную бодрость и увеличивает количество доступных ежедневных заданий, а также вероятность получения шедевров в подземельях. MP постоянно восстанавливаются.	icon_items.argon_plants_tex	icon_items.argon_plants_tex	True
910008	MPChange	Buff	True	perc	0	2	0.02	Благословение Балдера			Повышает максимальную бодрость и увеличивает количество доступных ежедневных заданий, а также вероятность получения зачарованных предметов в подземельях. MP постоянно восстанавливаются.	icon_items.argon_plants_tex	icon_items.argon_plants_tex	True
910009	XPBoost	Buff	True	perc	0	0	1.3	Благословение Дзерены			Повышает максимальную бодрость и увеличивает количество доступных ежедневных заданий, а также количество получаемого на охоте опыта.	icon_items.argon_plants_tex	icon_items.argon_plants_tex	True
910009	MPChange	Buff	True	perc	0	1	0.5	Благословение Дзерены			Повышает максимальную бодрость и увеличивает количество доступных ежедневных заданий, а также количество получаемого на охоте опыта.	icon_items.argon_plants_tex	icon_items.argon_plants_tex	True
910010	Gathering	Buff	True	abs	0	0	30	Благословение Кайи			Повышает навыки сбора и ценность собираемого.	icon_items.argon_plants_tex	icon_items.argon_plants_tex	True
910011	42	Buff	True	perc	0	0	1.2	Благословение Мистель			Увеличивает получаемые очки репутации и доблести. (Не влияет на репутацию и очки репутации, зарабатываемые на аренах.)	icon_items.argon_plants_tex	icon_items.argon_plants_tex	True
910012	XPBoost	Buff	True	perc	0	0	1.3	Благословение Велики			Снижает затрачиваемое на занятие ремеслом время, а также увеличивает ценность собираемого. Повышает количество получаемого на охоте опыта.	icon_items.argon_plants_tex	icon_items.argon_plants_tex	True
910012	Stamina	Buff	True	abs	0	0	15	Благословение Велики			Снижает затрачиваемое на занятие ремеслом время, а также увеличивает ценность собираемого. Повышает количество получаемого на охоте опыта.	icon_items.argon_plants_tex	icon_items.argon_plants_tex	True
910013	MPChange	Buff	True	perc	0	2	0.02	Благословение Элину			Повышает максимальную бодрость и увеличивает количество доступных ежедневных заданий, а также вероятность получения шедевров в подземельях. MP постоянно восстанавливаются.	icon_items.argon_plants_tex	icon_items.argon_plants_tex	True
916001	HPLoss	Debuff	False	abs	1000	0	-10000000	Непреодолимый страх			Эффект темной магии суммируется до 10 раз. $H_W_BADНепреодолимый страх$COLOR_END охватывает вас.	icon_status.fearstatus_tex	icon_status.fearstatus_tex	True
916002	Endurance	Debuff	True	perc	600000	0	0.3	Суть тьмы			Снижает защиту на 70%.	icon_status.darkriftrage_tex	icon_status.darkriftrage_tex	True
916002	Aggro	Debuff	True	perc	600000	0	10	Суть тьмы			Снижает защиту на 70%.	icon_status.darkriftrage_tex	icon_status.darkriftrage_tex	True
916002	Stun	Debuff	True	swch	600000	0	5	Суть тьмы			Снижает защиту на 70%.	icon_status.darkriftrage_tex	icon_status.darkriftrage_tex	True
916003	MaxHP	Debuff	False	perc	600000	0	1	Суть тьмы			Снижает защиту на 70%.	icon_status.fearstatus_tex	icon_status.fearstatus_tex	True
916004	ASpd	Debuff	True	perc	1080	0	1.25	Гнев Даркана			+$H_W_GOOD50%$COLOR_END к силе, +$H_W_GOOD30%$COLOR_END к скорости атаки. Эффект нельзя снять.	icon_status.plusattack_tex	icon_status.plusattack_tex	True
916018	MaxHP	Debuff	False	perc	3000	0	1	Мертвец			Жизнь - для сильных.	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	True
975029	HPChange	Buff	True	perc	6000	0	0.03	Сила Велики			Повышает вероятность нанесения критического удара.	icon_status.plusattack_tex	icon_status.plusattack_tex	True
975031	HPChange	Debuff	False	perc	5000	1	-0.01	Лед и пламень			Смесь льда и пламени уменьшает ваши HP.	icon_status.poisonstatus_tex	icon_status.poisonstatus_tex	True
975032	Endurance	Buff	True	perc	5000	0	1	Взрыв живой бомбы			Наносит урон союзникам в радиусе 20 м.	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	False
975033	HPLoss	Buff	True	abs	1000	0	-10000000	Живая бомба			Взрыв!	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	False
975034	BuffNearbyParty	Buff	True	swch	3000	1	975033	Отложенный взрыв			Еще больше урона союзникам в 20 м!	icon_skills.voidtrap_tex	icon_skills.voidtrap_tex	False
975039	MovSpdInCombat	Debuff	True	perc	5000	0	2	Эффект убыстрения босса Утеса Kelsaik_Only_Medium Increase_Effect			Увеличивает скорость перемещения союзников в радиусе 5 м.	icon_status.plusmove_tex	icon_status.plusmove_tex	True
975041	DefPotion	Debuff	True	perc	5000	0	0	Эффект неуязвимость вокруг босса Утеса Kelsaik_Only_ Invincibility Boss_Effect			Дает союзникам в радиусе 10 м. неуязвимость.	icon_status.plusedefence_tex	icon_status.plusedefence_tex	True
975150	Power	Buff	True	perc	3600000	0	1.2	Неистовство			Келсаик всесилен! Никому не остановить его.	icon_status.confusestatusnpc_tex	icon_status.confusestatusnpc_tex	True
975150	ASpd	Buff	True	perc	3600000	0	1.03	Неистовство			Келсаик всесилен! Никому не остановить его.	icon_status.confusestatusnpc_tex	icon_status.confusestatusnpc_tex	True
975409	Absorb	Debuff	True	abs	14000	0	2200000	Щит молний			Барьер защищает от урона.	icon_status.immunedebuff_tex	icon_status.immunedebuff_tex	True
975423	MPChange	DOT	False	perc	180000	1	-0.16	Брюшная слизь			Приводит к потере $H_W_BAD16%$COLOR_END MP раз в $H_W_GOOD1s$COLOR_END Эффект можно снять при плавании в воде.	icon_status.minusmove_tex	icon_status.minusmove_tex	True
975430	Absorb	Debuff	True	abs	10000	0	1850000	Черепашья броня			Прочный панцирь поглощает весь урон.	icon_status.balanceup_tex	icon_status.balanceup_tex	True
975601	Plague	Debuff	False	perc	600000	1	975602	Электричество Кумаса			Количество HP членов группы в области действия постоянно снижается на $H_W_BAD10%$COLOR_END от общего количества HP.	icon_status.fullelectriceffect_tex	icon_status.fullelectriceffect_tex	True
975651	Power	Buff	True	perc	0	0	1.1	Свет Солнца			Повышает силу атаки Яну на $H_W_GOOD10%$COLOR_END. Повышает защиту Яну на $H_W_GOOD25%$COLOR_END.	icon_status.valrhona_sun_tex	icon_status.valrhona_sun_tex	True
975651	Endurance	Buff	True	perc	0	0	1.25	Свет Солнца			Повышает силу атаки Яну на $H_W_GOOD10%$COLOR_END. Повышает защиту Яну на $H_W_GOOD25%$COLOR_END.	icon_status.valrhona_sun_tex	icon_status.valrhona_sun_tex	True
975652	Power	Buff	True	perc	0	0	1.1	Ночная тьма			Повышает силу атаки Яну на $H_W_GOOD10%$COLOR_END. Повышает защиту Яну на $H_W_GOOD25%$COLOR_END.	icon_status.valrhona_devil_tex	icon_status.valrhona_devil_tex	True
975652	Endurance	Buff	True	perc	0	0	1.25	Ночная тьма			Повышает силу атаки Яну на $H_W_GOOD10%$COLOR_END. Повышает защиту Яну на $H_W_GOOD25%$COLOR_END.	icon_status.valrhona_devil_tex	icon_status.valrhona_devil_tex	True
975653	Power	Buff	True	perc	0	0	1.1	Вес мира			Повышает силу атаки Яну на $H_W_GOOD10%$COLOR_END. Повышает защиту Яну на $H_W_GOOD25%$COLOR_END.	icon_status.valrhona_goddess_tex	icon_status.valrhona_goddess_tex	True
975653	Endurance	Buff	True	perc	0	0	1.25	Вес мира			Повышает силу атаки Яну на $H_W_GOOD10%$COLOR_END. Повышает защиту Яну на $H_W_GOOD25%$COLOR_END.	icon_status.valrhona_goddess_tex	icon_status.valrhona_goddess_tex	True
975661	HPChange	Buff	True	perc	90000	5	0.03	Свет Солнца			+3% от общего уровня HP каждые 5 секунд.	icon_status.valrhona_sun_tex	icon_status.valrhona_sun_tex	True
975661	StaminaDecay	Buff	True	swch	90000	0	0	Свет Солнца			+3% от общего уровня HP каждые 5 секунд.	icon_status.valrhona_sun_tex	icon_status.valrhona_sun_tex	True
975662	MPChange	Buff	True	perc	90000	15	1	Ночная тьма			Восстанавливает 100% маны каждые 15 секунд.	icon_status.valrhona_devil_tex	icon_status.valrhona_devil_tex	True
975663	Endurance	Buff	True	perc	90000	0	1.05	Вес мира			+5% к защите.	icon_status.valrhona_goddess_tex	icon_status.valrhona_goddess_tex	True
980008	Stun	Stun	False	swch	7000	0	5	Оглушение			Вы оглушены и обездвижены.	icon_status.confuseup_tex	icon_status.confuseup_tex	True
980103	HPChange	DOT	True	perc	15000	1	-0.07	Ожог			Голубое пламя охватило все тело! Вы теряете $H_W_BAD7%$COLOR_END от максимального запаса здоровья в течение $H_W_BAD1s$COLOR_END	icon_status.minusmp_tex	icon_status.minusmp_tex	True
980104	MovSpd	Debuff	False	perc	15000	0	0.5	Обожженная нога			Если ходить по углям, можно обжечь ноги. Скорость перемещения уменьшается на $H_W_BAD50%$COLOR_END.	icon_skills.kumas_frontroll_tex	icon_skills.kumas_frontroll_tex	True
980200	HPChange	DOT	False	perc	10000	1	-0.05	Жгучая кислота			Кислота разъедает ваше тело. Вы теряете по $H_W_BAD5%$COLOR_END от максимального запаса здоровья в течение $H_W_BAD1s$COLOR_END	icon_status.poisonstatus_tex	icon_status.poisonstatus_tex	True
980201	Stun	Stun	False	swch	10000	0	5	Оглушение			Вы оглушены и обездвижены.	icon_status.confuseup_tex	icon_status.confuseup_tex	True
980202	HPChange	DOT	False	perc	20000	2	-0.05	Кровотечение			Рана, образовавшаяся от удара топором кровоточит. Вы теряете по $H_W_BAD5%$COLOR_END от максимального запаса здоровья в течение $H_W_BAD2s$COLOR_END	icon_status.injuredbtdarkness_tex	icon_status.injuredbtdarkness_tex	True
980203	HPChange	DOT	False	perc	5000	1	-0.1	Сильное кровотечение			Мощный удар Бальдака пробил доспех и кожу. Вы теряете по $H_W_BAD10%$COLOR_END от максимального запаса здоровья в течение $H_W_BAD1s$COLOR_END	icon_status.damagedown_tex	icon_status.damagedown_tex	True
980204	DelayedEffect	Buff	True	perc	6000	0	980205	Пылающее оружие			Бальдак готовится к $H_W_BADУжасной атаке$COLOR_END. Если ее не предотвратить, все будет разрушено.	icon_skills.downattack_tex	icon_skills.downattack_tex	True
980205	Power	Buff	False	setp	15000	0	3	Пламенная ярость			Ярость Бальдака разрушит все вокруг. $H_W_BADГотовьтесь к смерти!$COLOR_END	icon_skills.dragonrisingblow_tex	icon_skills.dragonrisingblow_tex	True
980206	HPChange	DOT	True	perc	15000	2	-0.1	Нестерпимая мука			Вы получили ожоги. Вы теряете по $H_W_BAD10%$COLOR_END от максимального запаса здоровья в течение $H_W_BAD2s$COLOR_END	icon_status.firedamage_tex	icon_status.firedamage_tex	True
988501	BuffNearbyParty	Debuff	True	seta	0	1	988504	Выносливость: малая			Увеличение HP: 1 стадия	icon_status.delayheal_tex	icon_status.delayheal_tex	False
988502	BuffNearbyParty	Debuff	True	seta	0	1	988505	Выносливость: большая			Увеличение HP: 2 стадия	icon_status.delayheal_tex	icon_status.delayheal_tex	False
988503	BuffNearbyParty	Debuff	True	seta	0	1	988506	Выносливость: максимальная			Увеличение HP: 3 стадия	icon_status.delayheal_tex	icon_status.delayheal_tex	False
988504	MaxHP	Buff	True	perc	0	1	1.1	Выносливость: малая			Увеличивает максимальный уровень HP на $H_W_GOOD10%$COLOR_END.	icon_status.plusmp_tex	icon_status.plusmp_tex	True
988505	MaxHP	Buff	True	perc	0	1	1.2	Выносливость: большая			Увеличивает максимальный уровень HP на $H_W_GOOD20%$COLOR_END.	icon_status.mprecoverup_tex	icon_status.mprecoverup_tex	True
988506	MaxHP	Buff	True	perc	0	1	1.4	Выносливость: максимальная			Увеличивает максимальный уровень HP на $H_W_GOOD40%$COLOR_END.	icon_status.plushp_tex	icon_status.plushp_tex	True
988511	BuffNearbyParty	Debuff	True	seta	0	1	988514	Сила: малая			Увеличение защиты: 1 стадия	icon_status.plusedefence_tex	icon_status.plusedefence_tex	False
988512	BuffNearbyParty	Debuff	True	seta	0	1	988515	Сила: большая			Увеличение защиты: 2 стадия	icon_status.plusedefence_tex	icon_status.plusedefence_tex	False
988513	BuffNearbyParty	Debuff	True	seta	0	1	988516	Сила: максимальная			Увеличение защиты: 3 стадия	icon_status.plusedefence_tex	icon_status.plusedefence_tex	False
988514	Endurance	Buff	True	perc	0	1	1.05	Сила: малая			Увеличивает защиту на $H_W_GOOD5%$COLOR_END.	icon_status.battlecommand04_tex	icon_status.battlecommand04_tex	True
988515	Endurance	Buff	True	perc	0	1	1.1	Сила: большая			Увеличивает защиту на $H_W_GOOD10%$COLOR_END.	icon_status.battlecommand01_tex	icon_status.battlecommand01_tex	True
988516	Endurance	Buff	True	perc	0	1	1.2	Сила: максимальная			Увеличивает защиту на $H_W_GOOD20%$COLOR_END.	icon_status.battlecommand03_tex	icon_status.battlecommand03_tex	True
988521	BuffNearbyParty	Debuff	True	seta	0	1	988524	Доверие: малое			Увеличение силы: 1 стадия	icon_status.plusepoisonresist_tex	icon_status.plusepoisonresist_tex	False
988522	BuffNearbyParty	Debuff	True	seta	0	1	988525	Доверие: большое			Увеличение силы: 2 стадия	icon_status.plusepoisonresist_tex	icon_status.plusepoisonresist_tex	False
988523	BuffNearbyParty	Debuff	True	seta	0	1	988526	Доверие: максимальное			Увеличение силы: 3 стадия	icon_status.plusepoisonresist_tex	icon_status.plusepoisonresist_tex	False
988524	Power	Buff	True	perc	0	1	1.05	Доверие: малое			Увеличивает силу на $H_W_GOOD5%$COLOR_END.	icon_status.cruel_slayer_2_tex	icon_status.cruel_slayer_2_tex	True
988525	Power	Buff	True	perc	0	1	1.1	Доверие: большое			Увеличивает силу на $H_W_GOOD10%$COLOR_END.	icon_status.cruel_slayer_4_tex	icon_status.cruel_slayer_4_tex	True
988526	Power	Buff	True	perc	0	1	1.2	Доверие: максимальное			Увеличивает силу на $H_W_GOOD20%$COLOR_END.	icon_status.cruel_slayer_3_tex	icon_status.cruel_slayer_3_tex	True
988531	BuffNearbyParty	Debuff	True	seta	0	1	988534	Награда: малая			Увеличение вероятности выпадения предметов: 1 стадия	icon_status.darkriftreward_tex	icon_status.darkriftreward_tex	False
988532	BuffNearbyParty	Debuff	True	seta	0	1	988535	Награда: большая			Увеличение вероятности выпадения предметов: 2 стадия	icon_status.darkriftreward_tex	icon_status.darkriftreward_tex	False
988533	BuffNearbyParty	Debuff	True	seta	0	1	988536	Награда: максимальная			Увеличение вероятности выпадения предметов: 3 стадия	icon_status.darkriftreward_tex	icon_status.darkriftreward_tex	False
988534	DropUp	Buff	True	perc	0	1	1.1	Награда: малая			Увеличивает вероятность получения предметов на $H_W_GOOD25%$COLOR_END.	icon_items.gift_box05_tex	icon_items.gift_box05_tex	True
988535	DropUp	Buff	True	perc	0	1	1.15	Награда: большая			Увеличивает вероятность получения предметов на $H_W_GOOD50%$COLOR_END.	icon_items.gift_box04_tex	icon_items.gift_box04_tex	True
988536	DropUp	Buff	True	perc	0	1	1.2	Награда: максимальная			Увеличивает вероятность получения предметов на $H_W_GOOD100%$COLOR_END.	icon_items.gift_box03_tex	icon_items.gift_box03_tex	True
988551	Plague	Stun	False	perc	150000	1	988550	Сбор энергии			Накопление энергии. Скоро будет высвобождено ужасающее количество энергии.	icon_status.electriccharge3_tex	icon_status.electriccharge3_tex	True
988570	MovSpd	Debuff	False	perc	10000	0	0.1	Апатия			-$H_W_BAD90%$COLOR_END к скорости перемещения. Это проклятие Сурьяти невозможно снять.	icon_status.minusmove_tex	icon_status.minusmove_tex	True
988570	HPDrain	Debuff	False	perc	10000	0	0.9	Апатия			-$H_W_BAD90%$COLOR_END к скорости перемещения. Это проклятие Сурьяти невозможно снять.	icon_status.minusmove_tex	icon_status.minusmove_tex	True
988571	Power	Debuff	False	perc	10000	0	0.1	Слабость			-$H_W_GOOD90%$COLOR_END к силе. Это проклятие Сурьяти невозможно снять.	icon_status.diseaseup_tex	icon_status.diseaseup_tex	True
988572	HPChange	Debuff	True	abs	1000	1	-1000000	Обречение			После окончания действия эффекта вас ждет смерть. Это проклятие Сурьяти невозможно снять.	icon_status.firedamage_tex	icon_status.firedamage_tex	False
988573	Chaos	Stun	False	swch	10000	0	0	Помешательство			Какой бардак! Клавиши движения перепутались. Это проклятие Сурьяти невозможно снять.	icon_status.fearstatus_tex	icon_status.fearstatus_tex	True
988574	Fear	Stun	False	swch	10000	0	200	Паника			Беги в ужасе! Эффект паники нельзя снять. Завершается в случае опрокидывания цели.	icon_status.fearstatus_tex	icon_status.fearstatus_tex	True
988575	Block	Stun	False	swch	10000	0	0	Неудача			Во время действия эффекта невозможно использовать новые умения. Это проклятие Сурьяти невозможно снять.	icon_status.sealskill_tex	icon_status.sealskill_tex	True
988576	Plague	Debuff	False	perc	5000	1	988570	Апатия			Снижает скорость перемещения членов группы в радиусе 10 м.	icon_status.minuswill_tex	icon_status.minuswill_tex	True
988577	Plague	Debuff	False	perc	5000	1	988571	Слабость			Снижает силу членов группы в радиусе 10 м.	icon_status.minuswill_tex	icon_status.minuswill_tex	True
988578	Plague	Debuff	True	perc	5000	1	988572	Обречение			Снижает выносливость членов группы в радиусе 20 м.	icon_status.minuswill_tex	icon_status.minuswill_tex	True
988579	Plague	Debuff	False	perc	5000	1	988573	Помешательство			Вызывает Помешательство у членов группы в радиусе 10 м.	icon_status.minuswill_tex	icon_status.minuswill_tex	True
988580	Plague	Debuff	False	perc	5000	1	988574	Паника			Заставляет членов группы в радиусе 10 метров бежать в ужасе.	icon_status.minuswill_tex	icon_status.minuswill_tex	True
988581	Plague	Debuff	False	perc	5000	1	988575	Неудача			Члены группы в радиусе 10 метров не могут использовать умения.	icon_status.minuswill_tex	icon_status.minuswill_tex	True
988582	DelayedEffect	Debuff	False	abs	5000	0	988576	Предчувствие апатии			Через 5 секунд начнет действовать проклятие Сурьяти "Апатия".	icon_status.firedamage_tex	icon_status.firedamage_tex	True
988583	DelayedEffect	Debuff	False	abs	5000	0	988577	Предчувствие слабости			Через 5 секунд начнет действовать проклятие Сурьяти "Слабость".	icon_status.firedamage_tex	icon_status.firedamage_tex	True
988584	DelayedEffect	Debuff	False	abs	10000	0	988578	Предчувствие обречения			Через 5 секунд начнет действовать проклятие Сурьяти "Обречение".	icon_status.firedamage_tex	icon_status.firedamage_tex	True
988585	DelayedEffect	Debuff	False	abs	5000	0	988579	Предчувствие помешательства			Через 5 секунд начнет действовать проклятие Сурьяти "Помешательство".	icon_status.firedamage_tex	icon_status.firedamage_tex	True
988586	DelayedEffect	Debuff	False	abs	5000	0	988580	Предчувствие паники			Через 5 секунд начнет действовать проклятие Сурьяти "Паника".	icon_status.firedamage_tex	icon_status.firedamage_tex	True
988587	DelayedEffect	Debuff	False	abs	5000	0	988581	Предчувствие неудачи			Через 5 секунд начнет действовать проклятие Сурьяти "Неудача".	icon_status.firedamage_tex	icon_status.firedamage_tex	True
990070	HPChange	Buff	True	perc	30000	1	0.0025	Защита Адьяра			Священная энергия Адьяра. Восстанавливает $H_W_GOOD0,25%$COLOR_END от максимального уровня HP раз в $H_W_GOOD1s$COLOR_END	icon_status.delayheal_tex	icon_status.delayheal_tex	True
990071	MPChange	Buff	True	perc	30000	1	0.003	Защита Дерены			Великая энергия Дрена. Восстанавливает $H_W_GOOD0,3%$COLOR_END от максимального уровня MP раз в $H_W_GOOD1s$COLOR_END	icon_status.aura_of_regeneration_mp_tex	icon_status.aura_of_regeneration_mp_tex	True
990072	Endurance	Buff	True	abs	30000	0	1	Защита Фратеко			Аура Фратеко. Увеличивает выносливость на $H_W_GOOD1.0$COLOR_END.	icon_status.plusedefence_tex	icon_status.plusedefence_tex	True
990101	Immune	Buff	True	16	30000	0	0	Аура упорности			Невосприимчивость к опрокидыванию, ошеломлению и оглушению. (Прекращает действие Боевой молитвы.)	icon_crest.crestfightingwill_tex	icon_crest.crestfightingwill_tex	True
990102	Endurance	Buff	True	abs	30000	1	10	Аура стойкости			Повышает выносливость союзников вблизи командира обороны. (Прекращает действие Укрепления.)	icon_crest.crestironwillb_tex	icon_crest.crestironwillb_tex	True
990103	StaminaRegen	Buff	True	perc	30000	1	1	Всеобщая аура			Постоянно восстанавливает бодрость союзников вблизи помощника командира. (Этот эффект не сочетается с эффектом "Спокойная дорога".)	icon_status.aura_of_condition_tex	icon_status.aura_of_condition_tex	True
991000	MovSpd	DOT	False	perc	5000	0	0.5	Жар битвы			Уменьшает HP на $H_W_BAD-100.0$COLOR_END раз в $H_W_BAD1s$COLOR_END из-за воздействия эффекта "Жар битвы". При этом скорость перемещения снижается на $H_W_BAD50%$COLOR_END.	icon_status.firedamage_tex	icon_status.firedamage_tex	True
991000	OutOfCombatMovSpd	DOT	False	perc	5000	0	0.5	Жар битвы			Уменьшает HP на $H_W_BAD-100.0$COLOR_END раз в $H_W_BAD1s$COLOR_END из-за воздействия эффекта "Жар битвы". При этом скорость перемещения снижается на $H_W_BAD50%$COLOR_END.	icon_status.firedamage_tex	icon_status.firedamage_tex	True
991000	HPChange	DOT	False	abs	5000	1	-100	Жар битвы			Уменьшает HP на $H_W_BAD-100.0$COLOR_END раз в $H_W_BAD1s$COLOR_END из-за воздействия эффекта "Жар битвы". При этом скорость перемещения снижается на $H_W_BAD50%$COLOR_END.	icon_status.firedamage_tex	icon_status.firedamage_tex	True
991002	Immune	Buff	False	16	10000	0	0	Невосприимчивость к воздействиям			Невосприимчивость к...			False
999800	242	Buff	True	abs	0	0	0	Защита Дзерены			Благословение богини Дзерены защищает вас от разбойников. Этот эффект прекращается, когда вы достигаете 11 уровня.	icon_status.bless_of_velic_tex	icon_status.bless_of_velic_tex	True
999801	Drunk1	Debuff	False	abs	0	0	0	Позор			Вы сможете атаковать других игроков, а другие игроки смогут атаковать вас. Эффект прекращается, когда вы не сражаетесь в течение 60 секунд.	icon_status.cruel_slayer_1_tex	icon_status.cruel_slayer_1_tex	True
999802	Drunk1	Debuff	False	abs	0	0	0	Дурная слава			Вы превратились в преступника.$BRНевозможно использовать целителей.$BRШанс сломать кристаллы возрастает.$BRБодрость расходуется быстрее. Эффект заканчивается, когда вы не сражаетесь в течение 60 секунд, если при этом количество очков бесчестья равно нулю.	icon_status.cruel_slayer_2_tex	icon_status.cruel_slayer_2_tex	True
999803	Power	Debuff	False	perc	0	0	0.5	Бесчестье			Вы превратились в отъявленного преступника.$BRТеперь вы не можете обращаться к целителям, распорядителям полетов и телепортов.$BRШанс сломать кристаллы возрастает.$BRБодрость расходуется быстрее.$BRСила снизилась на $H_W_BAD50%$COLOR_END, а выносливость на $H_W_BAD50%$COLOR_END. Скорость перемещения уменьшилась на $H_W_BAD15%$COLOR_END.$BRЭффект заканчивается, когда вы не сражаетесь в течение 60 секунд, если при этом количество очков бесчестья равно нулю.	icon_status.cruel_slayer_3_tex	icon_status.cruel_slayer_3_tex	True
999803	Endurance	Debuff	False	perc	0	0	0.5	Бесчестье			Вы превратились в отъявленного преступника.$BRТеперь вы не можете обращаться к целителям, распорядителям полетов и телепортов.$BRШанс сломать кристаллы возрастает.$BRБодрость расходуется быстрее.$BRСила снизилась на $H_W_BAD50%$COLOR_END, а выносливость на $H_W_BAD50%$COLOR_END. Скорость перемещения уменьшилась на $H_W_BAD15%$COLOR_END.$BRЭффект заканчивается, когда вы не сражаетесь в течение 60 секунд, если при этом количество очков бесчестья равно нулю.	icon_status.cruel_slayer_3_tex	icon_status.cruel_slayer_3_tex	True
999803	MovSpd	Debuff	False	perc	0	0	0.85	Бесчестье			Вы превратились в отъявленного преступника.$BRТеперь вы не можете обращаться к целителям, распорядителям полетов и телепортов.$BRШанс сломать кристаллы возрастает.$BRБодрость расходуется быстрее.$BRСила снизилась на $H_W_BAD50%$COLOR_END, а выносливость на $H_W_BAD50%$COLOR_END. Скорость перемещения уменьшилась на $H_W_BAD15%$COLOR_END.$BRЭффект заканчивается, когда вы не сражаетесь в течение 60 секунд, если при этом количество очков бесчестья равно нулю.	icon_status.cruel_slayer_3_tex	icon_status.cruel_slayer_3_tex	True
999803	HPDrain	Debuff	False	perc	0	0	0.9	Бесчестье			Вы превратились в отъявленного преступника.$BRТеперь вы не можете обращаться к целителям, распорядителям полетов и телепортов.$BRШанс сломать кристаллы возрастает.$BRБодрость расходуется быстрее.$BRСила снизилась на $H_W_BAD50%$COLOR_END, а выносливость на $H_W_BAD50%$COLOR_END. Скорость перемещения уменьшилась на $H_W_BAD15%$COLOR_END.$BRЭффект заканчивается, когда вы не сражаетесь в течение 60 секунд, если при этом количество очков бесчестья равно нулю.	icon_status.cruel_slayer_3_tex	icon_status.cruel_slayer_3_tex	True
999804	Power	Debuff	False	perc	0	0	0.1	Оскорбление			Вы превратились в гнусного негодяя.$BRТеперь вы не можете обращаться к целителям, распорядителям полетов и телепортов.$BRШанс сломать кристаллы возрастает.$BRБодрость расходуется быстрее.$BRСила снизилась на $H_W_BAD90%$COLOR_END, а выносливость на $H_W_BAD75%$COLOR_END. Скорость перемещения уменьшилась на $H_W_BAD30%$COLOR_END.$BRЭффект заканчивается, когда вы не сражаетесь в течение 60 секунд, если при этом количество очков бесчестья равно нулю.	icon_status.cruel_slayer_4_tex	icon_status.cruel_slayer_4_tex	True
999804	Endurance	Debuff	False	perc	0	0	0.25	Оскорбление			Вы превратились в гнусного негодяя.$BRТеперь вы не можете обращаться к целителям, распорядителям полетов и телепортов.$BRШанс сломать кристаллы возрастает.$BRБодрость расходуется быстрее.$BRСила снизилась на $H_W_BAD90%$COLOR_END, а выносливость на $H_W_BAD75%$COLOR_END. Скорость перемещения уменьшилась на $H_W_BAD30%$COLOR_END.$BRЭффект заканчивается, когда вы не сражаетесь в течение 60 секунд, если при этом количество очков бесчестья равно нулю.	icon_status.cruel_slayer_4_tex	icon_status.cruel_slayer_4_tex	True
999804	MovSpd	Debuff	False	perc	0	0	0.7	Оскорбление			Вы превратились в гнусного негодяя.$BRТеперь вы не можете обращаться к целителям, распорядителям полетов и телепортов.$BRШанс сломать кристаллы возрастает.$BRБодрость расходуется быстрее.$BRСила снизилась на $H_W_BAD90%$COLOR_END, а выносливость на $H_W_BAD75%$COLOR_END. Скорость перемещения уменьшилась на $H_W_BAD30%$COLOR_END.$BRЭффект заканчивается, когда вы не сражаетесь в течение 60 секунд, если при этом количество очков бесчестья равно нулю.	icon_status.cruel_slayer_4_tex	icon_status.cruel_slayer_4_tex	True
999804	HPDrain	Debuff	False	perc	0	0	0.9	Оскорбление			Вы превратились в гнусного негодяя.$BRТеперь вы не можете обращаться к целителям, распорядителям полетов и телепортов.$BRШанс сломать кристаллы возрастает.$BRБодрость расходуется быстрее.$BRСила снизилась на $H_W_BAD90%$COLOR_END, а выносливость на $H_W_BAD75%$COLOR_END. Скорость перемещения уменьшилась на $H_W_BAD30%$COLOR_END.$BRЭффект заканчивается, когда вы не сражаетесь в течение 60 секунд, если при этом количество очков бесчестья равно нулю.	icon_status.cruel_slayer_4_tex	icon_status.cruel_slayer_4_tex	True
999993	DefPotion	Buff	True	perc	10000	0	0	Милосердие			Невосприимчивость к атакам игроков, включая опрокидывание и ошеломление. Значительно увеличена сопротивляемость ко всем негативным эффектам. Снимается после использования боевого умения.	icon_status.mpsuckup_tex	icon_status.mpsuckup_tex	True
999993	204	Buff	True	swch	10000	0	0	Милосердие			Невосприимчивость к атакам игроков, включая опрокидывание и ошеломление. Значительно увеличена сопротивляемость ко всем негативным эффектам. Снимается после использования боевого умения.	icon_status.mpsuckup_tex	icon_status.mpsuckup_tex	True
999993	ResistNegative	Buff	True	swch	10000	0	0	Милосердие			Невосприимчивость к атакам игроков, включая опрокидывание и ошеломление. Значительно увеличена сопротивляемость ко всем негативным эффектам. Снимается после использования боевого умения.	icon_status.mpsuckup_tex	icon_status.mpsuckup_tex	True
999993	Immune	Buff	True	16	10000	0	0	Милосердие			Невосприимчивость к атакам игроков, включая опрокидывание и ошеломление. Значительно увеличена сопротивляемость ко всем негативным эффектам. Снимается после использования боевого умения.	icon_status.mpsuckup_tex	icon_status.mpsuckup_tex	True
